     3.000      2.000      2.000      3.000      3.000      4.000      3.000      3.000      4.000      2.000      3.000      2.000      4.000      4.000      3.000      4.000      3.000      4.000      4.000      3.000      3.000      4.000      3.000      4.000      3.000      4.000      3.000      4.000      4.000      4.000      4.000      4.000      3.000      3.000      4.000      4.000      3.000      3.000      4.000      2.000      3.000      2.000      2.000      2.000      2.000      2.000      4.000      3.000      4.000      4.000      4.000 18057      0.014      0.383     -0.220      0.424     -0.307      0.331      0.077      0.457     -0.375      0.320     -0.748      0.305     -0.419      0.492
     3.000      2.000      3.000      3.000      3.000      4.000      4.000      2.000      4.000      3.000      4.000      5.000      4.000      3.000      1.000      2.000      4.000      4.000      2.000      2.000      2.000      1.000      3.000      2.000      2.000      2.000      2.000      2.000      1.000      1.000      3.000      3.000      3.000      4.000      1.000      3.000      1.000      2.000      2.000      3.000      4.000      3.000      2.000      2.000      3.000      4.000      3.000      2.000      2.000      5.000      1.000 18368      0.048      0.383      0.190      0.424     -1.875      0.331     -2.482      0.457     -1.947      0.320      0.251      0.305     -1.872      0.492
     3.000      4.000      3.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      3.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      3.000      5.000      5.000      5.000      5.000      3.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000 18507      0.473      0.383      0.881      0.424      1.392      0.331      1.129      0.457      1.045      0.320      1.587      0.305      1.015      0.492
     4.000      3.000      4.000      2.000      1.000      2.000      4.000      2.000      3.000      4.000      2.000      5.000      1.000      4.000      3.000      1.000      2.000      3.000      5.000      4.000      2.000      3.000      2.000      1.000      2.000      5.000      3.000      2.000      4.000      3.000      5.000      3.000      2.000      3.000      3.000      2.000      2.000      4.000      2.000      3.000      4.000      4.000      5.000      3.000      4.000      3.000      5.000      4.000      2.000      1.000      4.000 18764     -1.391      0.383     -0.032      0.424     -1.300      0.331     -1.827      0.457     -1.330      0.320      0.825      0.305      0.339      0.492
     3.000      2.000      4.000      4.000      4.000      3.000      3.000      3.000      4.000      3.000      4.000      3.000      4.000      2.000      3.000      4.000      4.000      4.000      4.000      4.000      2.000      2.000      2.000      4.000      4.000      4.000      2.000      2.000      2.000      4.000      2.000      2.000      3.000      3.000      3.000      4.000      3.000      4.000      4.000      4.000      4.000      4.000      2.000      4.000      3.000      4.000      3.000      3.000      4.000      3.000      3.000 19090      0.120      0.383      0.498      0.424     -0.716      0.331     -0.671      0.457     -0.992      0.320      0.522      0.305     -1.266      0.492
     3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000 19143     -0.318      0.383      0.035      0.424     -1.153      0.331     -1.056      0.457     -1.071      0.320      0.042      0.305     -0.928      0.492
     2.000      3.000      2.000      3.000      3.000      1.000      1.000      2.000      2.000      1.000      2.000      3.000      3.000      3.000      4.000      4.000      5.000      4.000      4.000      5.000      1.000      4.000      3.000      3.000      4.000      4.000      5.000      5.000      4.000      3.000      3.000      4.000      3.000      3.000      4.000      3.000      4.000      3.000      4.000      1.000      2.000      1.000      3.000      2.000      1.000      2.000      3.000      4.000      3.000      4.000      4.000 19288     -1.148      0.383     -0.625      0.424     -0.048      0.331      0.278      0.457     -0.496      0.320     -1.168      0.305     -0.191      0.492
     2.000      3.000      2.000      5.000      4.000      5.000      4.000      3.000      3.000      2.000      3.000      2.000      3.000      4.000      3.000      5.000      2.000      5.000      4.000      1.000      5.000      3.000      5.000      5.000      3.000      5.000      5.000      4.000      5.000      5.000      1.000      2.000      4.000      3.000      3.000      5.000      3.000      4.000      3.000      3.000      5.000      5.000      5.000      3.000      5.000      5.000      5.000      5.000      5.000      5.000      3.000 19343      1.191      0.383     -0.734      0.424      0.338      0.331      0.041      0.457     -0.437      0.320      1.046      0.305      0.187      0.492
     2.000      4.000      3.000      5.000      5.000      2.000      3.000      3.000      2.000      3.000      2.000      2.000      2.000      3.000      4.000      4.000      4.000      2.000      4.000      3.000      4.000      3.000      2.000      5.000      4.000      5.000      2.000      4.000      4.000      3.000      3.000      3.000      2.000      3.000      2.000      4.000      3.000      3.000      2.000      4.000      2.000      1.000      3.000      1.000      4.000      1.000      3.000      4.000      3.000      5.000      3.000 20609      0.402      0.383     -0.281      0.424     -0.318      0.331     -0.515      0.457     -1.214      0.320     -0.690      0.305     -0.542      0.492
     1.000      1.000      2.000      2.000      2.000      2.000      2.000      1.000      1.000      2.000      3.000      3.000      3.000      4.000      5.000      5.000      3.000      4.000      5.000      5.000      2.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      4.000      4.000      3.000      2.000      3.000      3.000      3.000      2.000      2.000      2.000      4.000      2.000      2.000      2.000      2.000      1.000      1.000      4.000      2.000      2.000      3.000      4.000      3.000 20618     -1.468      0.383     -0.860      0.424      0.266      0.331      0.844      0.457     -1.163      0.320     -0.961      0.305     -0.690      0.492
